Balance_DateTime,Price_DateTime,Time_Diff_Minutes,Balance,Equity,Balance_Change,Balance_Returns,Cumulative_PnL,Price_Close,Price_Open,Price_High,Price_Low,Price_Returns,ATR,Volatility_1h,Volatility_6h,Volatility_24h
2021-03-12 16:59:00,2021-03-12 17:00:00,1.0,9980.23,9980.23,1.2099999999991269,0.00012125439171373209,-19.770000000000437,1.10927,1.10917,1.10968,1.10897,9.015750516150334e-05,0.0007099999999999884,,0.0007274689026495028,0.0005880440253143398
2021-03-12 21:17:00,2021-03-12 21:00:00,17.0,9980.23,9977.78,0.0,0.0,-19.770000000000437,1.11076,1.11083,1.11139,1.11063,-6.301594303359526e-05,0.0007600000000000939,,0.0005775552350391595,0.000601388285941902
2021-03-15 09:04:00,2021-03-15 09:00:00,4.0,9980.23,9980.23,0.0,0.0,-19.770000000000437,1.1095,1.10959,1.10982,1.1085,-7.209935290841685e-05,0.0013199999999999878,,0.00027636404877961227,0.000532971127618871
2021-03-16 10:35:00,2021-03-16 11:00:00,25.0,9977.84,9981.19,-2.389999999999418,-0.00023947343898877982,-22.159999999999854,1.10452,1.10659,1.10674,1.10403,-0.0018615915704240926,0.00270999999999999,,0.0008278231775212379,0.000583953095458009
2021-03-16 23:18:00,2021-03-16 23:00:00,18.0,9977.84,9974.11,0.0,0.0,-22.159999999999854,1.10066,1.10073,1.10091,1.10043,-0.0002089218723032582,0.00048000000000003595,,0.0002995142168262667,0.0006771109017340621
2021-03-17 12:50:00,2021-03-17 13:00:00,10.0,9977.84,9977.84,0.0,0.0,-22.159999999999854,1.10512,1.10406,1.10614,1.10367,0.0009510266559185077,0.0024699999999999722,,0.0003346963930487294,0.0005775703199758981
2021-03-18 08:41:00,2021-03-18 09:00:00,19.0,9981.83,9977.78,3.9899999999997817,0.0003998861477032545,-18.170000000000073,1.10332,1.10634,1.10665,1.10295,-0.002738735481538246,0.0036999999999998145,,0.0013751198150170024,0.0008008544380398577
2021-03-18 09:58:00,2021-03-18 10:00:00,2.0,9981.83,9981.71,0.0,0.0,-18.170000000000073,1.1049,1.10333,1.10544,1.10326,0.001432041474821455,0.0021800000000000708,,0.0015078724031280177,0.0008507984226507681
2021-03-18 09:59:00,2021-03-18 10:00:00,1.0,9981.83,9981.83,0.0,0.0,-18.170000000000073,1.1049,1.10333,1.10544,1.10326,0.001432041474821455,0.0021800000000000708,,0.0015078724031280177,0.0008507984226507681
2021-03-18 15:26:00,2021-03-18 15:00:00,26.0,9982.75,9980.65,0.9200000000000728,9.21674682898832e-05,-17.25,1.10771,1.10779,1.10843,1.1067,-6.318944194694254e-05,0.0017300000000000093,,0.0007763423175826675,0.0008983407629753437
2021-03-18 21:50:00,2021-03-18 22:00:00,10.0,9982.75,9983.79,0.0,0.0,-17.25,1.10505,1.10389,1.10595,1.10334,0.0010508293398798774,0.002610000000000001,,0.0010946162006424667,0.0010012238148500805
2021-03-18 22:00:00,2021-03-18 22:00:00,0.0,9982.75,9982.75,0.0,0.0,-17.25,1.10505,1.10389,1.10595,1.10334,0.0010508293398798774,0.002610000000000001,,0.0010946162006424667,0.0010012238148500805
2021-03-19 17:18:00,2021-03-19 17:00:00,18.0,9985.22,9982.45,2.469999999999345,0.0002474268112493405,-14.780000000000655,1.10716,1.10758,1.10788,1.1067,-0.0003972553268327683,0.0011799999999999589,,0.0008133101024347958,0.0007075591228908705
2021-03-19 19:59:00,2021-03-19 20:00:00,1.0,9985.22,9984.07,0.0,0.0,-14.780000000000655,1.1064,1.1064,1.10688,1.10631,0.0,0.0005700000000001815,,0.0005584940405365015,0.0006464727198427
2021-03-21 23:05:00,2021-03-21 23:00:00,5.0,9985.22,9985.22,0.0,0.0,-14.780000000000655,1.10499,1.10466,1.10506,1.10449,0.000434581850775384,0.0005699999999999594,,0.0007197866219202034,0.0006130463498567436
2021-03-22 12:23:00,2021-03-22 12:00:00,23.0,9985.57,9985.68,0.3500000000003638,3.5051806570152166e-05,-14.430000000000291,1.1032,1.10372,1.10436,1.10276,-0.000462077900897917,0.0016000000000000458,,0.000818703592693636,0.0007261137897551014
2021-03-22 16:37:00,2021-03-22 17:00:00,23.0,9985.57,9982.27,0.0,0.0,-14.430000000000291,1.10214,1.10146,1.10226,1.1014,0.000599193811962051,0.0008600000000000829,,0.0006606239258789654,0.0006453408421157925
2021-03-23 08:48:00,2021-03-23 09:00:00,12.0,9985.57,9985.57,0.0,0.0,-14.430000000000291,1.10492,1.10488,1.10506,1.10353,3.6203026572811936e-05,0.0015300000000000313,,0.0007319729415197444,0.0006240672967909249
2021-03-23 16:57:00,2021-03-23 17:00:00,3.0,9987.73,9985.14,2.1599999999998545,0.00021631213841577512,-12.270000000000437,1.10711,1.10736,1.10768,1.10659,-0.00020770495060229432,0.0010900000000000354,,0.0006304474883983852,0.0005972243304018784
2021-03-24 20:29:00,2021-03-24 20:00:00,29.0,9987.73,9987.65,0.0,0.0,-12.270000000000437,1.1051,1.10579,1.10597,1.10507,-0.0006962843733891999,0.0008999999999999009,,0.0003651623176539431,0.00031491495153642806
2021-03-24 20:39:00,2021-03-24 21:00:00,21.0,9987.73,9987.73,0.0,0.0,-12.270000000000437,1.1052,1.1051,1.10533,1.10496,9.048954845725099e-05,0.00036999999999998145,,0.00035482426461513303,0.0003149021515897095
2021-03-25 13:01:00,2021-03-25 13:00:00,1.0,9988.94,9987.05,1.2100000000009459,0.00012114864939283265,-11.05999999999949,1.10453,1.1044,1.10537,1.10424,0.00011771097428470156,0.0011299999999998533,,0.0004104299438309412,0.0003415022320490814
2021-03-25 15:26:00,2021-03-25 15:00:00,26.0,9988.94,9988.74,0.0,0.0,-11.05999999999949,1.10596,1.10454,1.10744,1.10444,0.00128560305647607,0.0029999999999998916,,0.0007304601566269208,0.00043097314131252247
2021-03-25 15:27:00,2021-03-25 15:00:00,27.0,9988.94,9988.94,0.0,0.0,-11.05999999999949,1.10596,1.10454,1.10744,1.10444,0.00128560305647607,0.0029999999999998916,,0.0007304601566269208,0.00043097314131252247
2021-03-25 22:01:00,2021-03-25 22:00:00,1.0,9988.38,9986.68,-0.5600000000013097,-5.6062004577195346e-05,-11.6200000000008,1.10589,1.10492,1.10697,1.10446,0.00023516004449963823,0.0025100000000000122,,0.0004399988317416945,0.0004215791131290393
2021-03-25 22:15:00,2021-03-25 22:00:00,15.0,9988.38,9988.38,0.0,0.0,-11.6200000000008,1.10589,1.10492,1.10697,1.10446,0.00023516004449963823,0.0025100000000000122,,0.0004399988317416945,0.0004215791131290393
2021-03-26 14:47:00,2021-03-26 15:00:00,13.0,9988.03,9986.26,-0.3499999999985448,-3.504071731341707e-05,-11.969999999999345,1.10886,1.10863,1.10911,1.10825,0.00020746326547183003,0.0008600000000000829,,0.000327513741336396,0.00035220697995699384
2021-03-26 19:31:00,2021-03-26 20:00:00,29.0,9988.03,9989.08,0.0,0.0,-11.969999999999345,1.10711,1.10713,1.10742,1.10675,-9.03244454086849e-06,0.0006700000000001705,,0.0003174252919606744,0.00035634775969167726
2021-03-28 23:06:00,2021-03-28 23:00:00,6.0,9988.03,9988.03,0.0,0.0,-11.969999999999345,1.10659,1.10627,1.10718,1.10627,-0.0005870452657057434,0.0009099999999999664,,0.0003086711038375062,0.00037603197409157225
2021-03-29 10:48:00,2021-03-29 11:00:00,12.0,9990.46,9987.41,2.429999999998472,0.00024329121958976963,-9.540000000000873,1.10545,1.10418,1.10549,1.10389,0.0011592417834209723,0.0016000000000000458,,0.0008647585311644859,0.0005188942936527247
2021-03-29 13:35:00,2021-03-29 14:00:00,25.0,9990.46,9990.37,0.0,0.0,-9.540000000000873,1.10755,1.10735,1.10782,1.10677,0.0001806113694857725,0.0010499999999999954,,0.0010154455129838661,0.0005720024693248307
2021-03-29 13:36:00,2021-03-29 14:00:00,24.0,9990.46,9990.46,0.0,0.0,-9.540000000000873,1.10755,1.10735,1.10782,1.10677,0.0001806113694857725,0.0010499999999999954,,0.0010154455129838661,0.0005720024693248307
2021-03-29 23:53:00,2021-03-30 00:00:00,7.0,9992.1,9989.5,1.640000000001237,0.0001641566054015886,-7.899999999999636,1.10487,1.10444,1.10551,1.10439,0.0003078232370330447,0.0011200000000000099,,0.00044087630827238807,0.0006966218882869713
2021-03-30 10:36:00,2021-03-30 11:00:00,24.0,9992.1,9992.05,0.0,0.0,-7.899999999999636,1.10607,1.10658,1.10675,1.10571,-0.0004608794664640037,0.0010399999999999299,,0.00047420077931118295,0.0006030394943653707
2021-03-30 10:37:00,2021-03-30 11:00:00,23.0,9992.1,9992.1,0.0,0.0,-7.899999999999636,1.10607,1.10658,1.10675,1.10571,-0.0004608794664640037,0.0010399999999999299,,0.00047420077931118295,0.0006030394943653707
2021-03-30 23:20:00,2021-03-30 23:00:00,20.0,9993.62,9991.36,1.5200000000004366,0.00015212017493815289,-6.3799999999992,1.1037,1.10382,1.10463,1.10313,-6.341900939510481e-05,0.0015000000000000568,,0.0004950147622750413,0.00048688626569428186
2021-03-31 02:51:00,2021-03-31 03:00:00,9.0,9993.62,9993.56,0.0,0.0,-6.3799999999992,1.1046,1.10506,1.10506,1.10436,-0.00039817563165134295,0.0006999999999999229,,0.0004654294021255689,0.000515988814599208
2021-03-31 02:52:00,2021-03-31 03:00:00,8.0,9993.62,9993.62,0.0,0.0,-6.3799999999992,1.1046,1.10506,1.10506,1.10436,-0.00039817563165134295,0.0006999999999999229,,0.0004654294021255689,0.000515988814599208
2021-03-31 13:53:00,2021-03-31 14:00:00,7.0,9995.33,9993.13,1.7099999999991269,0.00017110916764884188,-4.670000000000073,1.10681,1.10725,1.10739,1.10634,-0.0004064086122499422,0.0010499999999999954,,0.0006312532355817209,0.000530275874760508
2021-03-31 15:41:00,2021-03-31 16:00:00,19.0,9995.33,9995.2,0.0,0.0,-4.670000000000073,1.10583,1.10485,1.10649,1.10457,0.0008960573476703981,0.0019199999999999218,,0.0010442235137073722,0.0006417391076996025
2021-03-31 15:42:00,2021-03-31 16:00:00,18.0,9995.33,9995.33,0.0,0.0,-4.670000000000073,1.10583,1.10485,1.10649,1.10457,0.0008960573476703981,0.0019199999999999218,,0.0010442235137073722,0.0006417391076996025
2021-04-01 00:11:00,2021-04-01 00:00:00,11.0,9993.79,9995.52,-1.5399999999990541,-0.00015407195160133114,-6.209999999999127,1.10684,1.10651,1.10717,1.10639,0.00032535608415895645,0.0007800000000000029,,0.0008395000653442993,0.000699548999727222
2021-04-01 11:16:00,2021-04-01 11:00:00,16.0,9993.79,9990.32,0.0,0.0,-6.209999999999127,1.11086,1.11035,1.11186,1.11015,0.0004683250175621101,0.0017100000000001003,,0.00045677113526960115,0.0007103445302346686
2021-04-02 11:50:00,2021-04-02 12:00:00,10.0,9993.79,9993.79,0.0,0.0,-6.209999999999127,1.10791,1.10839,1.10843,1.10762,-0.00039698651148101227,0.0008099999999999774,,0.00017281854172654617,0.0005837127053476948
2021-04-05 23:35:00,2021-04-06 00:00:00,25.0,9994.18,9991.5,0.3899999999994179,3.902423404933408e-05,-5.819999999999709,1.10629,1.10548,1.10651,1.10545,0.0007417659457062964,0.001060000000000061,,0.0004528987298009776,0.0005017621982979521
2021-04-06 08:54:00,2021-04-06 09:00:00,6.0,9994.18,9994.09,0.0,0.0,-5.819999999999709,1.10761,1.10765,1.10806,1.10715,-3.611249040769149e-05,0.0009099999999999664,,0.0004341293863938697,0.0005162301938566961
2021-04-06 08:59:00,2021-04-06 09:00:00,1.0,9994.18,9994.18,0.0,0.0,-5.819999999999709,1.10761,1.10765,1.10806,1.10715,-3.611249040769149e-05,0.0009099999999999664,,0.0004341293863938697,0.0005162301938566961
2021-04-06 20:03:00,2021-04-06 20:00:00,3.0,9990.67,9995.04,-3.5100000000002183,-0.00035120440096136907,-9.329999999999927,1.10535,1.10611,1.10621,1.10496,-0.0006870926038096137,0.0012499999999999734,,0.0006866192034531223,0.0005494648343770829
2021-04-11 23:05:00,2021-04-11 23:00:00,5.0,9990.67,9987.92,0.0,0.0,-9.329999999999927,1.09949,1.09837,1.1006,1.09837,-0.0010902252223603526,0.0022299999999999542,,0.0005800867423606496,0.00057162683708957
2021-04-12 00:01:00,2021-04-12 00:00:00,1.0,9990.67,9990.67,0.0,0.0,-9.329999999999927,1.10091,1.09958,1.10182,1.09949,0.001291507880926579,0.0023299999999999432,,0.000807887410946724,0.0006351247729404762
2021-04-12 13:34:00,2021-04-12 14:00:00,26.0,9990.9,9991.53,0.22999999999956344,2.3021479039986303e-05,-9.100000000000364,1.10003,1.0998,1.10014,1.09951,0.00020912893253322018,0.0006299999999999084,,0.0007124855852312869,0.0006056076427559262
2021-04-12 17:38:00,2021-04-12 18:00:00,22.0,9990.9,9988.46,0.0,0.0,-9.100000000000364,1.099,1.09887,1.0991,1.09832,6.369832473396286e-05,0.0007800000000000029,,0.0008218788015570134,0.0006825099000253167
2021-04-13 09:10:00,2021-04-13 09:00:00,10.0,9990.9,9990.9,0.0,0.0,-9.100000000000364,1.10052,1.09955,1.10074,1.09903,0.000882179073257161,0.0017100000000001003,,0.0003883249669387027,0.00048187476703704345
2021-04-14 08:50:00,2021-04-14 09:00:00,10.0,9992.2,9990.7,1.3000000000010914,0.00013011840775112304,-7.799999999999272,1.10072,1.10069,1.10119,1.10042,0.0,0.0007699999999999374,,0.00021922346290379835,0.0002595335727578775
2021-04-14 11:04:00,2021-04-14 11:00:00,4.0,9992.2,9992.08,0.0,0.0,-7.799999999999272,1.10199,1.09987,1.10209,1.09949,0.0019275005227892272,0.0025999999999999357,,0.0008887095674368968,0.00047937008729289894
2021-04-14 11:06:00,2021-04-14 11:00:00,6.0,9992.2,9992.2,0.0,0.0,-7.799999999999272,1.10199,1.09987,1.10209,1.09949,0.0019275005227892272,0.0025999999999999357,,0.0008887095674368968,0.00047937008729289894
2021-04-14 12:06:00,2021-04-14 12:00:00,6.0,9990.36,9992.24,-1.8400000000001455,-0.000184143632033007,-9.639999999999418,1.1025,1.10198,1.1029,1.10105,0.0004627991179593227,0.0018499999999999073,,0.0008910043014067444,0.0004799026031973503
2021-04-15 05:15:00,2021-04-15 05:00:00,15.0,9990.36,9987.04,0.0,0.0,-9.639999999999418,1.10596,1.10627,1.10634,1.10592,-0.0002802209225596375,0.00042000000000008697,,0.0004041866619726545,0.0005571192313214153
2021-04-15 17:14:00,2021-04-15 17:00:00,14.0,9990.36,9990.36,0.0,0.0,-9.639999999999418,1.10385,1.10348,1.10393,1.10298,0.0003353028600427965,0.0009500000000000064,,0.0006998107811014509,0.0004820058002346089
2021-04-19 03:53:00,2021-04-19 04:00:00,7.0,9991.57,9989.16,1.2099999999991269,0.00012111675655313014,-8.430000000000291,1.10061,1.10063,1.101,1.10046,-1.8171410919087805e-05,0.0005399999999999849,,0.0009200284173943553,0.0006631088339078714
2021-04-19 09:48:00,2021-04-19 10:00:00,12.0,9991.57,9991.52,0.0,0.0,-8.430000000000291,1.09982,1.10162,1.10205,1.09976,-0.0016430198887104064,0.0022899999999999032,,0.0007514651684364067,0.0006691125111015556
2021-04-19 09:49:00,2021-04-19 10:00:00,11.0,9991.57,9991.57,0.0,0.0,-8.430000000000291,1.09982,1.10162,1.10205,1.09976,-0.0016430198887104064,0.0022899999999999032,,0.0007514651684364067,0.0006691125111015556
2021-04-19 14:51:00,2021-04-19 15:00:00,9.0,9993.32,9990.93,1.75,0.00017514764946846562,-6.680000000000291,1.10033,1.09962,1.10075,1.09945,0.0006547776029683927,0.0012999999999998568,,0.0007835025210512761,0.0006400062660494314
2021-04-19 19:04:00,2021-04-19 19:00:00,4.0,9993.32,9993.28,0.0,0.0,-6.680000000000291,1.10127,1.10157,1.10171,1.10126,-0.00027233857131181427,0.00045000000000006146,,0.0005174127191442405,0.0006330396988352332
2021-04-19 21:56:00,2021-04-19 22:00:00,4.0,9993.32,9993.32,0.0,0.0,-6.680000000000291,1.1017,1.10175,1.10197,1.1016,-6.353413144299935e-05,0.00036999999999998145,,0.00048779567696946233,0.0006426358587739427
2021-04-20 11:44:00,2021-04-20 12:00:00,16.0,9994.71,9991.63,1.389999999999418,0.000139092914066552,-5.290000000000873,1.10289,1.10462,1.10463,1.10263,-0.0015661494450580626,0.0020000000000000018,,0.0008718463160330495,0.0005392257227759014
2021-04-20 16:10:00,2021-04-20 16:00:00,10.0,9994.71,9994.71,0.0,0.0,-5.290000000000873,1.10109,1.10196,1.10221,1.10095,-0.0008439048293135132,0.0012599999999998168,,0.0007796156908297713,0.0005778164223119303
2021-04-20 16:10:00,2021-04-20 16:00:00,10.0,9994.71,9994.71,0.0,0.0,-5.290000000000873,1.10109,1.10196,1.10221,1.10095,-0.0008439048293135132,0.0012599999999998168,,0.0007796156908297713,0.0005778164223119303
2021-04-21 23:37:00,2021-04-22 00:00:00,23.0,9995.81,9994.25,1.1000000000003638,0.00011005822079890315,-4.190000000000509,1.10327,1.10305,1.10373,1.10295,0.0001994469878972005,0.0007800000000000029,,0.00026801808501762507,0.0004874733666904629
2021-04-22 07:25:00,2021-04-22 07:00:00,25.0,9995.81,9995.72,0.0,0.0,-4.190000000000509,1.10292,1.10289,1.10308,1.10262,2.720126213850982e-05,0.000460000000000127,,0.00017515708407325883,0.00048359386146290295
2021-04-22 08:04:00,2021-04-22 08:00:00,4.0,9995.81,9995.81,0.0,0.0,-4.190000000000509,1.10175,1.10292,1.10293,1.10149,-0.0010608203677510142,0.0014399999999998858,,0.0004392839641428218,0.0005332079523936824
2021-04-22 15:00:00,2021-04-22 15:00:00,0.0,9997.16,9995.07,1.3500000000003638,0.00013505658871060255,-2.8400000000001455,1.10356,1.10464,1.10476,1.10295,-0.0009867378807765226,0.0018099999999998673,,0.0008630890461780614,0.0005084835352421614
2021-04-22 16:53:00,2021-04-22 17:00:00,7.0,9997.16,9997.16,0.0,0.0,-2.8400000000001455,1.10297,1.10263,1.10342,1.10252,0.00030835366351356086,0.0009000000000001229,,0.0008271472646791719,0.0005380838452462255
2021-04-22 16:53:00,2021-04-22 17:00:00,7.0,9997.16,9997.16,0.0,0.0,-2.8400000000001455,1.10297,1.10263,1.10342,1.10252,0.00030835366351356086,0.0009000000000001229,,0.0008271472646791719,0.0005380838452462255
2021-04-23 10:12:00,2021-04-23 10:00:00,12.0,9998.6,9996.42,1.4400000000005093,0.00014404090761788169,-1.3999999999996362,1.1038,1.10425,1.10507,1.10358,-0.0004075164138556131,0.0014899999999999913,,0.00047390814187420215,0.0005894446217866196
2021-04-23 11:54:00,2021-04-23 12:00:00,6.0,9998.6,9998.6,0.0,0.0,-1.3999999999996362,1.10306,1.10266,1.10352,1.10252,0.00037183149684860695,0.001000000000000112,,0.0007164179856652975,0.0005862024688496871
2021-04-23 11:54:00,2021-04-23 12:00:00,6.0,9998.6,9998.6,0.0,0.0,-1.3999999999996362,1.10306,1.10266,1.10352,1.10252,0.00037183149684860695,0.001000000000000112,,0.0007164179856652975,0.0005862024688496871
2021-04-23 15:35:00,2021-04-23 16:00:00,25.0,9997.63,9999.08,-0.9700000000011642,-9.701358190161713e-05,-2.3700000000008004,1.10459,1.10477,1.10529,1.10395,-0.00015387957565449195,0.0013400000000001189,,0.0006415840605115454,0.0004831801187525796
2021-04-26 13:36:00,2021-04-26 14:00:00,24.0,9997.63,9995.78,0.0,0.0,-2.3700000000008004,1.10654,1.1064,1.10705,1.10622,0.00013557606269043454,0.0008300000000001084,,0.0006680529681646902,0.0004229904298152504
2021-04-26 23:05:00,2021-04-26 23:00:00,5.0,9997.63,9997.63,0.0,0.0,-2.3700000000008004,1.10441,1.1044,1.10482,1.10387,-0.0005068010896224218,0.0009500000000000064,,0.0002306130923218471,0.0005108206459408108
2021-04-27 16:49:00,2021-04-27 17:00:00,11.0,9998.88,9996.36,1.25,0.00012502963202276618,-1.1200000000008004,1.10335,1.10266,1.10367,1.1026,0.0006166849556077381,0.0010699999999999044,,0.0010440386637585028,0.0007470226489836999
2021-04-27 20:39:00,2021-04-27 21:00:00,21.0,9998.88,9998.78,0.0,0.0,-1.1200000000008004,1.1048,1.10503,1.10536,1.1047,-0.00020813914554351776,0.0006599999999998829,,0.0010643589220732828,0.0008077317867896181
2021-04-27 20:41:00,2021-04-27 21:00:00,19.0,9998.88,9998.88,0.0,0.0,-1.1200000000008004,1.1048,1.10503,1.10536,1.1047,-0.00020813914554351776,0.0006599999999998829,,0.0010643589220732828,0.0008077317867896181
2021-04-28 09:31:00,2021-04-28 10:00:00,29.0,10000.48,9997.97,1.6000000000003638,0.00016001792200737164,0.47999999999956344,1.1061,1.10611,1.10634,1.1056,1.8081874728848035e-05,0.000740000000000185,,0.000514036325431747,0.0008163038671122302
2021-04-28 11:29:00,2021-04-28 11:00:00,29.0,10000.48,10000.48,0.0,0.0,0.47999999999956344,1.10482,1.1061,1.10648,1.10459,-0.0011572190579515196,0.0018899999999999473,,0.0007429017135410395,0.0006823378452519823
2021-04-28 11:29:00,2021-04-28 11:00:00,29.0,10000.48,10000.48,0.0,0.0,0.47999999999956344,1.10482,1.1061,1.10648,1.10459,-0.0011572190579515196,0.0018899999999999473,,0.0007429017135410395,0.0006823378452519823
2021-04-28 23:08:00,2021-04-28 23:00:00,8.0,10002.34,10000.06,1.860000000000582,0.00018599107242867063,2.3400000000001455,1.10257,1.1022,1.10295,1.102,7.256301644464891e-05,0.0009500000000000064,,0.0003433326326175303,0.0004755366536330736
2021-04-29 08:23:00,2021-04-29 08:00:00,23.0,10002.34,10002.21,0.0,0.0,2.3400000000001455,1.10393,1.10377,1.10428,1.10357,0.00012683572056282344,0.0007099999999999884,,0.00024223846611028728,0.00042089961513749446
2021-04-29 08:25:00,2021-04-29 08:00:00,25.0,10002.34,10002.34,0.0,0.0,2.3400000000001455,1.10393,1.10377,1.10428,1.10357,0.00012683572056282344,0.0007099999999999884,,0.00024223846611028728,0.00042089961513749446
2021-04-29 12:04:00,2021-04-29 12:00:00,4.0,10004.3,10001.7,1.9599999999991269,0.00019595414672957112,4.299999999999272,1.1023,1.10183,1.10268,1.10133,0.0004265630814190846,0.0013500000000001844,,0.0005462184321832716,0.0003961795001509868
2021-04-29 16:28:00,2021-04-29 16:00:00,28.0,10004.3,10004.18,0.0,0.0,4.299999999999272,1.10352,1.1031,1.10411,1.10287,0.0003807451726951516,0.0012399999999999078,,0.0008946425136169277,0.0005002052275543782
2021-04-29 16:45:00,2021-04-29 17:00:00,15.0,10004.3,10004.3,0.0,0.0,4.299999999999272,1.10197,1.10352,1.10352,1.10191,-0.0014045962012471103,0.0016100000000001113,,0.000990430597012389,0.0005744351181804217
2021-04-29 18:57:00,2021-04-29 19:00:00,3.0,10002.82,10005.16,-1.4799999999995634,-0.00014793638735344228,2.819999999999709,1.10153,1.10237,1.10238,1.10136,-0.0007619946116096399,0.0010200000000000209,,0.0010241693709868466,0.000592649440574438
2021-05-02 23:39:00,2021-05-03 00:00:00,21.0,10002.82,9999.49,0.0,0.0,2.819999999999709,1.09796,1.09673,1.09828,1.09668,0.0008842377779196831,0.0015999999999998238,,0.0005713142049622562,0.0005607998290482022
2021-05-03 13:05:00,2021-05-03 13:00:00,5.0,10002.82,10002.82,0.0,0.0,2.819999999999709,1.1015,1.09961,1.10178,1.09947,0.0017187912077918366,0.0023100000000000342,,0.0006469076640630107,0.0006164887234502826
2021-05-04 15:05:00,2021-05-04 15:00:00,5.0,10004.26,10002.31,1.4400000000005093,0.0001439594034482461,4.260000000000218,1.09722,1.09718,1.09786,1.09672,4.5571789239584604e-05,0.001140000000000141,,0.0005941878998703468,0.00048467279250219734
2021-05-05 09:47:00,2021-05-05 10:00:00,13.0,10004.26,10004.08,0.0,0.0,4.260000000000218,1.09832,1.09874,1.09895,1.09783,-0.0003731581007162532,0.0011200000000000099,,0.00039516268472594983,0.00044029308416258437
2021-05-05 09:49:00,2021-05-05 10:00:00,11.0,10004.26,10004.26,0.0,0.0,4.260000000000218,1.09832,1.09874,1.09895,1.09783,-0.0003731581007162532,0.0011200000000000099,,0.00039516268472594983,0.00044029308416258437
2021-05-06 08:05:00,2021-05-06 08:00:00,5.0,10003.59,10004.92,-0.6700000000000728,-6.697147015377602e-05,3.5900000000001455,1.09698,1.09703,1.09723,1.0962,-5.469262743373893e-05,0.0010299999999998644,,0.00018223914667473662,0.0004081736316819437
2021-05-07 09:08:00,2021-05-07 09:00:00,8.0,10003.59,10001.27,0.0,0.0,3.5900000000001455,1.09697,1.09456,1.0975,1.09353,0.002201797982751108,0.003970000000000029,,0.0009491904830443876,0.0006028628316129027
2021-05-07 09:39:00,2021-05-07 10:00:00,21.0,10003.59,10003.59,0.0,0.0,3.5900000000001455,1.09689,1.09696,1.09738,1.09567,-7.292815664972085e-05,0.0017100000000001003,,0.0009579335665978924,0.0005990377669672248
2021-05-07 12:59:00,2021-05-07 13:00:00,1.0,10005.07,10003.22,1.4799999999995634,0.00014794688706754044,5.069999999999709,1.09623,1.09752,1.09765,1.09612,-0.0011753772140826735,0.0015300000000000313,,0.0012596629124687593,0.0006844055068729115
2021-05-07 14:27:00,2021-05-07 14:00:00,27.0,10005.07,10004.68,0.0,0.0,5.069999999999709,1.09611,1.09623,1.09736,1.0944,-0.00010946607919881668,0.0029599999999998516,,0.0012620241985401715,0.000652945060260757
2021-05-07 14:31:00,2021-05-07 15:00:00,29.0,10005.07,10005.07,0.0,0.0,5.069999999999709,1.09641,1.09609,1.09667,1.09551,0.00027369515833286506,0.0011600000000000499,,0.0008346339583721247,0.0006546832099169248
2021-05-10 09:14:00,2021-05-10 09:00:00,14.0,10006.33,10004.84,1.2600000000002183,0.00012593615037181927,6.329999999999927,1.09462,1.0949,1.0949,1.094,-0.00023746894636866855,0.0008999999999999009,,0.00038828120677713836,0.0006793109345586027
2021-05-10 11:00:00,2021-05-10 11:00:00,0.0,10006.33,10006.26,0.0,0.0,6.329999999999927,1.09565,1.09547,1.09601,1.09486,0.00016431303458785962,0.0011499999999999844,,0.0005109953222929018,0.000524924715316992
2021-05-10 11:01:00,2021-05-10 11:00:00,1.0,10006.33,10006.33,0.0,0.0,6.329999999999927,1.09565,1.09547,1.09601,1.09486,0.00016431303458785962,0.0011499999999999844,,0.0005109953222929018,0.000524924715316992
2021-05-10 15:59:00,2021-05-10 16:00:00,1.0,10007.02,10006.94,0.6900000000005093,6.895635063020045e-05,7.020000000000437,1.09384,1.0948,1.09494,1.0936,-0.000885998483755257,0.0013400000000001189,,0.0007127660858462061,0.0004900200464596741
2021-05-11 03:02:00,2021-05-11 03:00:00,2.0,10007.02,10004.88,0.0,0.0,7.020000000000437,1.09295,1.09297,1.09326,1.09265,-3.659685815959879e-05,0.0006099999999999994,,0.00025728702556106073,0.000472311882572836
2021-05-11 08:43:00,2021-05-11 09:00:00,17.0,10007.02,10007.02,0.0,0.0,7.020000000000437,1.09626,1.09449,1.09628,1.09446,0.001617191568675791,0.0018199999999999328,,0.0006149062001523909,0.0005816524315978773
2021-05-11 19:07:00,2021-05-11 19:00:00,7.0,10008.41,10005.51,1.389999999999418,0.00013890249045167558,8.409999999999854,1.09825,1.09849,1.09883,1.09813,-0.000227583067819781,0.0006999999999999229,,0.0004888415293952459,0.000516006199676842
2021-05-12 14:31:00,2021-05-12 15:00:00,29.0,10008.41,10008.1,0.0,0.0,8.409999999999854,1.09703,1.09747,1.09768,1.09639,-0.000410030251120852,0.0012900000000000134,,0.0004984582482296227,0.0003638096297769845
2021-05-12 14:32:00,2021-05-12 15:00:00,28.0,10008.41,10008.41,0.0,0.0,8.409999999999854,1.09703,1.09747,1.09768,1.09639,-0.000410030251120852,0.0012900000000000134,,0.0004984582482296227,0.0003638096297769845
