<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.24	16:00:00	0.84349	0.84368	0.84227	0.84242	8609	0	1
2025.01.24	17:00:00	0.84242	0.84251	0.84109	0.84155	5567	0	1
2025.01.24	18:00:00	0.84155	0.84179	0.84114	0.84172	3905	0	1
2025.01.24	19:00:00	0.84173	0.84173	0.84084	0.84089	4039	0	1
2025.01.24	20:00:00	0.84090	0.84098	0.84064	0.84078	3039	0	1
2025.01.24	21:00:00	0.84078	0.84085	0.84041	0.84057	2379	0	1
2025.01.24	22:00:00	0.84057	0.84086	0.84040	0.84072	1886	0	1
2025.01.26	23:00:00	0.84085	0.84085	0.84022	0.84048	926	0	41
2025.01.27	00:00:00	0.84062	0.84074	0.84010	0.84021	2568	0	1
2025.01.27	01:00:00	0.84021	0.84086	0.84010	0.84079	3351	0	1
2025.01.27	02:00:00	0.84078	0.84091	0.84032	0.84047	4910	0	1
2025.01.27	03:00:00	0.84047	0.84070	0.84047	0.84059	3252	0	1
2025.01.27	04:00:00	0.84060	0.84077	0.84044	0.84048	3008	0	1
2025.01.27	05:00:00	0.84048	0.84049	0.84024	0.84036	2259	0	1
2025.01.27	06:00:00	0.84036	0.84068	0.84022	0.84061	2783	0	1
2025.01.27	07:00:00	0.84061	0.84061	0.83964	0.83997	3751	0	1
2025.01.27	08:00:00	0.83999	0.84158	0.83989	0.84135	6875	0	1
2025.01.27	09:00:00	0.84135	0.84190	0.84096	0.84189	7306	0	1
2025.01.27	10:00:00	0.84190	0.84202	0.83998	0.84002	8360	0	1
2025.01.27	11:00:00	0.84002	0.84091	0.83911	0.84074	8204	0	1
2025.01.27	12:00:00	0.84074	0.84138	0.84013	0.84126	7847	0	1
2025.01.27	13:00:00	0.84129	0.84142	0.84061	0.84083	7064	0	1
2025.01.27	14:00:00	0.84084	0.84151	0.84047	0.84138	7400	0	1
2025.01.27	15:00:00	0.84139	0.84148	0.84053	0.84069	8329	0	1
2025.01.27	16:00:00	0.84070	0.84189	0.84060	0.84173	7879	0	1
2025.01.27	17:00:00	0.84173	0.84208	0.84085	0.84086	7074	0	1
2025.01.27	18:00:00	0.84086	0.84103	0.84059	0.84081	5570	0	1
2025.01.27	19:00:00	0.84080	0.84083	0.84008	0.84029	4922	0	1
2025.01.27	20:00:00	0.84029	0.84033	0.83992	0.84010	4894	0	1
2025.01.27	21:00:00	0.84010	0.84013	0.83964	0.83968	3027	0	1
2025.01.27	22:00:00	0.83968	0.83974	0.83921	0.83940	1550	0	1
2025.01.27	23:00:00	0.83953	0.83995	0.83931	0.83946	1185	0	1
2025.01.28	00:00:00	0.83952	0.83954	0.83803	0.83827	6315	0	1
2025.01.28	01:00:00	0.83826	0.83880	0.83802	0.83852	5867	0	1
2025.01.28	02:00:00	0.83853	0.83899	0.83828	0.83838	4562	0	1
2025.01.28	03:00:00	0.83837	0.83852	0.83797	0.83836	5189	0	1
2025.01.28	04:00:00	0.83836	0.83857	0.83826	0.83830	3479	0	1
2025.01.28	05:00:00	0.83830	0.83871	0.83829	0.83842	2659	0	1
2025.01.28	06:00:00	0.83842	0.83865	0.83834	0.83861	1942	0	1
2025.01.28	07:00:00	0.83860	0.83906	0.83851	0.83896	2422	0	1
2025.01.28	08:00:00	0.83902	0.83939	0.83869	0.83899	5289	0	1
2025.01.28	09:00:00	0.83900	0.83903	0.83809	0.83854	7348	0	1
2025.01.28	10:00:00	0.83855	0.83889	0.83800	0.83828	6264	0	1
2025.01.28	11:00:00	0.83830	0.83846	0.83801	0.83829	4653	0	1
2025.01.28	12:00:00	0.83831	0.83897	0.83814	0.83883	4060	0	1
2025.01.28	13:00:00	0.83882	0.83898	0.83812	0.83854	5809	0	1
2025.01.28	14:00:00	0.83853	0.83959	0.83848	0.83910	6137	0	1
2025.01.28	15:00:00	0.83909	0.83951	0.83844	0.83946	6975	0	1
2025.01.28	16:00:00	0.83940	0.83951	0.83830	0.83848	6941	0	1
2025.01.28	17:00:00	0.83848	0.83908	0.83826	0.83880	5848	0	1
2025.01.28	18:00:00	0.83880	0.83920	0.83856	0.83903	4159	0	1
2025.01.28	19:00:00	0.83903	0.83923	0.83877	0.83881	4436	0	1
2025.01.28	20:00:00	0.83882	0.83913	0.83856	0.83858	3532	0	1
2025.01.28	21:00:00	0.83858	0.83883	0.83836	0.83848	2659	0	1
2025.01.28	22:00:00	0.83848	0.83858	0.83822	0.83824	1190	0	1
2025.01.28	23:00:00	0.83788	0.83842	0.83787	0.83827	593	0	16
2025.01.29	00:00:00	0.83830	0.83844	0.83815	0.83815	1253	0	1
2025.01.29	01:00:00	0.83815	0.83874	0.83809	0.83863	2878	0	1
2025.01.29	02:00:00	0.83863	0.83877	0.83847	0.83849	2834	0	1
2025.01.29	03:00:00	0.83849	0.83858	0.83817	0.83835	3165	0	1
2025.01.29	04:00:00	0.83835	0.83854	0.83832	0.83849	2636	0	1
2025.01.29	05:00:00	0.83849	0.83857	0.83822	0.83823	1747	0	1
2025.01.29	06:00:00	0.83823	0.83838	0.83819	0.83831	1645	0	1
2025.01.29	07:00:00	0.83828	0.83831	0.83785	0.83786	3151	0	1
2025.01.29	08:00:00	0.83786	0.83817	0.83647	0.83672	4468	0	1
2025.01.29	09:00:00	0.83673	0.83825	0.83639	0.83806	5857	0	1
2025.01.29	10:00:00	0.83805	0.83810	0.83718	0.83764	5685	0	1
2025.01.29	11:00:00	0.83764	0.83802	0.83726	0.83796	5642	0	1
2025.01.29	12:00:00	0.83795	0.83808	0.83733	0.83754	4857	0	1
2025.01.29	13:00:00	0.83753	0.83777	0.83718	0.83734	5055	0	1
2025.01.29	14:00:00	0.83734	0.83805	0.83697	0.83787	6820	0	1
2025.01.29	15:00:00	0.83788	0.83834	0.83762	0.83831	6191	0	1
2025.01.29	16:00:00	0.83831	0.83849	0.83763	0.83798	7579	0	1
2025.01.29	17:00:00	0.83798	0.83824	0.83752	0.83786	6356	0	1
2025.01.29	18:00:00	0.83785	0.83792	0.83746	0.83759	5033	0	1
2025.01.29	19:00:00	0.83758	0.83779	0.83693	0.83706	3847	0	1
2025.01.29	20:00:00	0.83702	0.83767	0.83644	0.83702	11256	0	1
2025.01.29	21:00:00	0.83702	0.83723	0.83666	0.83691	6632	0	1
2025.01.29	22:00:00	0.83692	0.83706	0.83676	0.83680	1948	0	1
2025.01.29	23:00:00	0.83674	0.83717	0.83673	0.83704	1257	0	10
2025.01.30	00:00:00	0.83704	0.83713	0.83686	0.83700	1745	0	1
2025.01.30	01:00:00	0.83700	0.83736	0.83693	0.83714	2258	0	1
2025.01.30	02:00:00	0.83714	0.83724	0.83695	0.83699	2197	0	1
2025.01.30	03:00:00	0.83699	0.83736	0.83695	0.83728	2524	0	1
2025.01.30	04:00:00	0.83727	0.83738	0.83712	0.83726	2508	0	1
2025.01.30	05:00:00	0.83726	0.83734	0.83714	0.83715	2132	0	1
2025.01.30	06:00:00	0.83715	0.83735	0.83707	0.83723	2024	0	1
2025.01.30	07:00:00	0.83723	0.83763	0.83705	0.83708	3425	0	1
2025.01.30	08:00:00	0.83705	0.83746	0.83700	0.83719	4602	0	1
2025.01.30	09:00:00	0.83721	0.83740	0.83633	0.83672	5722	0	1
2025.01.30	10:00:00	0.83672	0.83673	0.83598	0.83644	6452	0	1
2025.01.30	11:00:00	0.83642	0.83689	0.83620	0.83667	5461	0	1
2025.01.30	12:00:00	0.83668	0.83669	0.83601	0.83617	4389	0	1
2025.01.30	13:00:00	0.83618	0.83678	0.83609	0.83644	4795	0	1
2025.01.30	14:00:00	0.83645	0.83877	0.83645	0.83872	8811	0	1
2025.01.30	15:00:00	0.83868	0.83903	0.83632	0.83671	9840	0	1
2025.01.30	16:00:00	0.83670	0.83741	0.83648	0.83672	7922	0	1
2025.01.30	17:00:00	0.83673	0.83697	0.83629	0.83691	5895	0	1
2025.01.30	18:00:00	0.83691	0.83763	0.83684	0.83710	5048	0	1
2025.01.30	19:00:00	0.83709	0.83735	0.83693	0.83700	3238	0	1
2025.01.30	20:00:00	0.83699	0.83722	0.83692	0.83698	1933	0	1
2025.01.30	21:00:00	0.83699	0.83727	0.83677	0.83693	7142	0	1
2025.01.30	22:00:00	0.83693	0.83708	0.83654	0.83702	6069	0	1
2025.01.30	23:00:00	0.83721	0.83749	0.83653	0.83672	918	0	1
2025.01.31	00:00:00	0.83676	0.83701	0.83656	0.83695	2082	0	1
2025.01.31	01:00:00	0.83695	0.83699	0.83642	0.83648	2676	0	1
2025.01.31	02:00:00	0.83650	0.83665	0.83631	0.83651	3807	0	1
2025.01.31	03:00:00	0.83651	0.83666	0.83630	0.83641	2513	0	1
2025.01.31	04:00:00	0.83640	0.83647	0.83618	0.83634	1781	0	1
2025.01.31	05:00:00	0.83634	0.83643	0.83623	0.83627	1487	0	1
2025.01.31	06:00:00	0.83628	0.83655	0.83620	0.83641	1901	0	1
2025.01.31	07:00:00	0.83641	0.83641	0.83619	0.83626	2210	0	1
2025.01.31	08:00:00	0.83627	0.83743	0.83619	0.83666	6408	0	1
2025.01.31	09:00:00	0.83667	0.83674	0.83617	0.83655	5905	0	1
2025.01.31	10:00:00	0.83640	0.83644	0.83561	0.83594	6986	0	1
2025.01.31	11:00:00	0.83594	0.83606	0.83551	0.83570	5025	0	1
2025.01.31	12:00:00	0.83571	0.83639	0.83560	0.83615	4868	0	1
2025.01.31	13:00:00	0.83615	0.83637	0.83566	0.83591	4935	0	1
2025.01.31	14:00:00	0.83591	0.83658	0.83577	0.83636	7389	0	1
2025.01.31	15:00:00	0.83635	0.83714	0.83621	0.83658	7730	0	1
2025.01.31	16:00:00	0.83658	0.83705	0.83565	0.83674	8291	0	1
2025.01.31	17:00:00	0.83673	0.83692	0.83544	0.83563	6452	0	1
2025.01.31	18:00:00	0.83563	0.83678	0.83559	0.83671	8708	0	1
2025.01.31	19:00:00	0.83672	0.83685	0.83616	0.83653	9669	0	1
2025.01.31	20:00:00	0.83653	0.83684	0.83624	0.83677	7113	0	1
2025.01.31	21:00:00	0.83678	0.83696	0.83638	0.83661	6311	0	1
2025.01.31	22:00:00	0.83660	0.83691	0.83551	0.83613	6879	0	1
2025.02.02	23:00:00	0.83212	0.83352	0.83185	0.83281	2061	0	5
2025.02.03	00:00:00	0.83267	0.83379	0.83190	0.83377	8114	0	1
2025.02.03	01:00:00	0.83376	0.83426	0.83213	0.83341	10376	0	1
2025.02.03	02:00:00	0.83342	0.83383	0.83243	0.83315	9250	0	1
2025.02.03	03:00:00	0.83315	0.83400	0.83293	0.83378	7934	0	1
2025.02.03	04:00:00	0.83378	0.83390	0.83335	0.83352	5680	0	1
2025.02.03	05:00:00	0.83352	0.83457	0.83339	0.83428	6913	0	1
2025.02.03	06:00:00	0.83428	0.83458	0.83406	0.83408	5358	0	1
2025.02.03	07:00:00	0.83408	0.83428	0.83354	0.83359	6542	0	1
2025.02.03	08:00:00	0.83358	0.83386	0.83200	0.83237	9869	0	1
2025.02.03	09:00:00	0.83237	0.83255	0.83118	0.83236	9448	0	1
2025.02.03	10:00:00	0.83237	0.83265	0.83195	0.83233	7303	0	1
2025.02.03	11:00:00	0.83231	0.83248	0.83161	0.83199	6487	0	1
2025.02.03	12:00:00	0.83199	0.83254	0.83183	0.83222	5539	0	1
2025.02.03	13:00:00	0.83223	0.83241	0.83083	0.83095	8762	0	1
2025.02.03	14:00:00	0.83096	0.83170	0.82986	0.83008	8579	0	1
2025.02.03	15:00:00	0.83008	0.83072	0.82966	0.82972	10057	0	1
2025.02.03	16:00:00	0.82970	0.83239	0.82953	0.83114	14614	0	1
2025.02.03	17:00:00	0.83114	0.83133	0.82949	0.82965	10443	0	1
2025.02.03	18:00:00	0.82965	0.82995	0.82916	0.82942	9025	0	1
2025.02.03	19:00:00	0.82941	0.82969	0.82919	0.82944	7674	0	1
2025.02.03	20:00:00	0.82944	0.82991	0.82930	0.82979	5511	0	1
2025.02.03	21:00:00	0.82978	0.83024	0.82972	0.83011	3564	0	1
2025.02.03	22:00:00	0.83009	0.83122	0.83007	0.83069	6099	0	1
2025.02.03	23:00:00	0.83004	0.83204	0.83004	0.83144	2152	0	1
2025.02.04	00:00:00	0.83114	0.83132	0.83064	0.83067	2927	0	1
2025.02.04	01:00:00	0.83068	0.83088	0.83027	0.83051	3294	0	1
2025.02.04	02:00:00	0.83050	0.83111	0.83045	0.83100	3614	0	1
2025.02.04	03:00:00	0.83099	0.83099	0.83057	0.83073	3517	0	1
2025.02.04	04:00:00	0.83073	0.83096	0.83060	0.83090	2796	0	1
2025.02.04	05:00:00	0.83090	0.83104	0.83061	0.83062	2640	0	1
2025.02.04	06:00:00	0.83062	0.83077	0.82973	0.83024	8093	0	1
2025.02.04	07:00:00	0.83026	0.83067	0.83012	0.83050	5102	0	1
2025.02.04	08:00:00	0.83053	0.83073	0.83012	0.83055	5393	0	1
2025.02.04	09:00:00	0.83056	0.83230	0.83053	0.83205	8271	0	1
2025.02.04	10:00:00	0.83205	0.83250	0.83160	0.83210	6051	0	1
2025.02.04	11:00:00	0.83210	0.83217	0.83133	0.83176	5391	0	1
2025.02.04	12:00:00	0.83176	0.83228	0.83123	0.83214	5042	0	1
2025.02.04	13:00:00	0.83213	0.83260	0.83167	0.83172	5500	0	1
2025.02.04	14:00:00	0.83172	0.83235	0.83168	0.83199	6036	0	1
2025.02.04	15:00:00	0.83200	0.83251	0.83167	0.83220	8080	0	1
2025.02.04	16:00:00	0.83220	0.83308	0.83143	0.83200	9883	0	1
2025.02.04	17:00:00	0.83200	0.83205	0.83117	0.83138	5772	0	1
2025.02.04	18:00:00	0.83137	0.83143	0.83105	0.83130	5682	0	1
2025.02.04	19:00:00	0.83130	0.83171	0.83126	0.83159	3747	0	1
2025.02.04	20:00:00	0.83159	0.83186	0.83151	0.83173	3605	0	1
2025.02.04	21:00:00	0.83173	0.83184	0.83155	0.83160	2553	0	1
2025.02.04	22:00:00	0.83161	0.83186	0.83153	0.83163	1836	0	1
2025.02.04	23:00:00	0.83175	0.83182	0.83144	0.83156	665	0	10
2025.02.05	00:00:00	0.83160	0.83165	0.83130	0.83135	1484	0	1
2025.02.05	01:00:00	0.83136	0.83171	0.83124	0.83151	2949	0	1
2025.02.05	02:00:00	0.83150	0.83189	0.83139	0.83185	4620	0	1
2025.02.05	03:00:00	0.83184	0.83216	0.83184	0.83213	3847	0	1
2025.02.05	04:00:00	0.83213	0.83229	0.83203	0.83208	2059	0	1
2025.02.05	05:00:00	0.83206	0.83225	0.83206	0.83215	1693	0	1
2025.02.05	06:00:00	0.83215	0.83244	0.83204	0.83236	2427	0	1
2025.02.05	07:00:00	0.83236	0.83247	0.83203	0.83237	4282	0	1
2025.02.05	08:00:00	0.83241	0.83262	0.83197	0.83214	6778	0	1
2025.02.05	09:00:00	0.83212	0.83243	0.83172	0.83191	6918	0	1
2025.02.05	10:00:00	0.83192	0.83215	0.83082	0.83115	6491	0	1
2025.02.05	11:00:00	0.83116	0.83185	0.83088	0.83133	6280	0	1
2025.02.05	12:00:00	0.83132	0.83133	0.83044	0.83109	5127	0	1
2025.02.05	13:00:00	0.83108	0.83137	0.83089	0.83108	5143	0	1
2025.02.05	14:00:00	0.83108	0.83171	0.83068	0.83165	7716	0	1
2025.02.05	15:00:00	0.83164	0.83310	0.83141	0.83278	7247	0	1
2025.02.05	16:00:00	0.83270	0.83362	0.83231	0.83259	9853	0	1
2025.02.05	17:00:00	0.83260	0.83272	0.83218	0.83263	5596	0	1
2025.02.05	18:00:00	0.83263	0.83318	0.83247	0.83301	4689	0	1
2025.02.05	19:00:00	0.83301	0.83305	0.83252	0.83254	3231	0	1
2025.02.05	20:00:00	0.83254	0.83258	0.83203	0.83221	3359	0	1
2025.02.05	21:00:00	0.83221	0.83234	0.83207	0.83225	3000	0	1
2025.02.05	22:00:00	0.83225	0.83230	0.83165	0.83186	1993	0	1
2025.02.05	23:00:00	0.83134	0.83214	0.83133	0.83206	273	0	10
2025.02.06	00:00:00	0.83220	0.83220	0.83169	0.83178	1207	0	2
2025.02.06	01:00:00	0.83179	0.83186	0.83157	0.83160	2765	0	1
2025.02.06	02:00:00	0.83162	0.83189	0.83152	0.83169	5047	0	1
2025.02.06	03:00:00	0.83169	0.83209	0.83169	0.83201	4110	0	1
2025.02.06	04:00:00	0.83201	0.83207	0.83167	0.83173	3346	0	1
2025.02.06	05:00:00	0.83173	0.83180	0.83165	0.83174	2615	0	1
2025.02.06	06:00:00	0.83174	0.83205	0.83164	0.83200	2644	0	1
2025.02.06	07:00:00	0.83200	0.83232	0.83186	0.83218	3691	0	1
2025.02.06	08:00:00	0.83220	0.83266	0.83205	0.83215	5270	0	1
2025.02.06	09:00:00	0.83216	0.83279	0.83191	0.83275	6549	0	1
2025.02.06	10:00:00	0.83275	0.83423	0.83232	0.83378	5709	0	1
2025.02.06	11:00:00	0.83379	0.83505	0.83351	0.83449	5640	0	1
2025.02.06	12:00:00	0.83449	0.83450	0.83382	0.83401	5622	0	1
2025.02.06	13:00:00	0.83398	0.83784	0.83369	0.83736	9975	0	1
2025.02.06	14:00:00	0.83735	0.83758	0.83611	0.83665	8668	0	1
2025.02.06	15:00:00	0.83664	0.83679	0.83552	0.83619	6642	0	1
2025.02.06	16:00:00	0.83618	0.83634	0.83481	0.83529	7091	0	1
2025.02.06	17:00:00	0.83529	0.83529	0.83367	0.83390	6054	0	1
2025.02.06	18:00:00	0.83390	0.83449	0.83388	0.83424	4660	0	1
2025.02.06	19:00:00	0.83423	0.83475	0.83398	0.83455	4884	0	1
2025.02.06	20:00:00	0.83455	0.83507	0.83445	0.83507	3286	0	1
2025.02.06	21:00:00	0.83507	0.83528	0.83504	0.83511	2435	0	1
2025.02.06	22:00:00	0.83513	0.83526	0.83492	0.83507	2036	0	1
2025.02.06	23:00:00	0.83534	0.83534	0.83509	0.83520	452	0	12
2025.02.07	00:00:00	0.83517	0.83526	0.83502	0.83520	1112	0	1
2025.02.07	01:00:00	0.83520	0.83547	0.83499	0.83527	2259	0	1
2025.02.07	02:00:00	0.83528	0.83542	0.83485	0.83528	3770	0	1
2025.02.07	03:00:00	0.83529	0.83535	0.83475	0.83477	3582	0	1
2025.02.07	04:00:00	0.83477	0.83520	0.83473	0.83519	2617	0	1
2025.02.07	05:00:00	0.83519	0.83544	0.83515	0.83528	2238	0	1
2025.02.07	06:00:00	0.83529	0.83555	0.83515	0.83527	2323	0	1
2025.02.07	07:00:00	0.83526	0.83535	0.83490	0.83502	3557	0	1
2025.02.07	08:00:00	0.83504	0.83514	0.83443	0.83503	4908	0	1
2025.02.07	09:00:00	0.83503	0.83516	0.83410	0.83414	5885	0	1
2025.02.07	10:00:00	0.83416	0.83427	0.83374	0.83401	4966	0	1
2025.02.07	11:00:00	0.83401	0.83411	0.83329	0.83390	5423	0	1
2025.02.07	12:00:00	0.83390	0.83390	0.83341	0.83368	4407	0	1
2025.02.07	13:00:00	0.83368	0.83385	0.83303	0.83350	4581	0	1
2025.02.07	14:00:00	0.83350	0.83390	0.83278	0.83374	10532	0	1
2025.02.07	15:00:00	0.83374	0.83392	0.83312	0.83346	8008	0	1
2025.02.07	16:00:00	0.83346	0.83432	0.83245	0.83344	9687	0	1
2025.02.07	17:00:00	0.83345	0.83376	0.83296	0.83339	11006	0	1
2025.02.07	18:00:00	0.83339	0.83430	0.83207	0.83223	9747	0	1
2025.02.07	19:00:00	0.83223	0.83243	0.83187	0.83238	4275	0	1
2025.02.07	20:00:00	0.83238	0.83252	0.83225	0.83233	3928	0	1
2025.02.07	21:00:00	0.83234	0.83273	0.83232	0.83241	4397	0	1
2025.02.07	22:00:00	0.83242	0.83286	0.83229	0.83272	3097	0	1
2025.02.09	23:00:00	0.83138	0.83244	0.83109	0.83114	1220	0	15
2025.02.10	00:00:00	0.83153	0.83221	0.83151	0.83218	2267	0	1
2025.02.10	01:00:00	0.83214	0.83234	0.83201	0.83202	2186	0	1
2025.02.10	02:00:00	0.83202	0.83221	0.83188	0.83203	2930	0	1
2025.02.10	03:00:00	0.83204	0.83211	0.83170	0.83187	2212	0	1
2025.02.10	04:00:00	0.83187	0.83196	0.83177	0.83181	1900	0	1
2025.02.10	05:00:00	0.83181	0.83202	0.83179	0.83186	1233	0	1
2025.02.10	06:00:00	0.83186	0.83193	0.83171	0.83191	1822	0	1
2025.02.10	07:00:00	0.83191	0.83194	0.83136	0.83154	2200	0	1
2025.02.10	08:00:00	0.83154	0.83181	0.83097	0.83137	3055	0	1
2025.02.10	09:00:00	0.83139	0.83269	0.83119	0.83260	3723	0	1
2025.02.10	10:00:00	0.83260	0.83288	0.83165	0.83222	3315	0	1
2025.02.10	11:00:00	0.83221	0.83254	0.83195	0.83224	2675	0	1
2025.02.10	12:00:00	0.83224	0.83274	0.83205	0.83220	2965	0	1
2025.02.10	13:00:00	0.83220	0.83297	0.83204	0.83253	3381	0	1
2025.02.10	14:00:00	0.83253	0.83323	0.83253	0.83301	3280	0	1
2025.02.10	15:00:00	0.83301	0.83335	0.83264	0.83294	3460	0	1
2025.02.10	16:00:00	0.83294	0.83318	0.83230	0.83258	3041	0	1
2025.02.10	17:00:00	0.83258	0.83292	0.83241	0.83284	2725	0	1
2025.02.10	18:00:00	0.83285	0.83318	0.83272	0.83297	2177	0	1
2025.02.10	19:00:00	0.83297	0.83350	0.83294	0.83349	1723	0	1
2025.02.10	20:00:00	0.83348	0.83361	0.83324	0.83343	1546	0	1
2025.02.10	21:00:00	0.83343	0.83358	0.83331	0.83344	1359	0	1
2025.02.10	22:00:00	0.83344	0.83361	0.83329	0.83336	1202	0	1
2025.02.10	23:00:00	0.83296	0.83358	0.83296	0.83318	969	0	1
2025.02.11	00:00:00	0.83338	0.83363	0.83325	0.83340	1650	0	1
2025.02.11	01:00:00	0.83340	0.83380	0.83334	0.83359	1264	0	1
2025.02.11	02:00:00	0.83359	0.83359	0.83331	0.83354	1917	0	1
2025.02.11	03:00:00	0.83355	0.83390	0.83347	0.83362	2098	0	1
2025.02.11	04:00:00	0.83363	0.83374	0.83350	0.83361	1523	0	1
2025.02.11	05:00:00	0.83361	0.83376	0.83356	0.83365	1299	0	1
2025.02.11	06:00:00	0.83366	0.83370	0.83352	0.83361	1439	0	1
2025.02.11	07:00:00	0.83361	0.83392	0.83359	0.83387	2062	0	1
2025.02.11	08:00:00	0.83387	0.83503	0.83383	0.83499	2596	0	1
2025.02.11	09:00:00	0.83498	0.83529	0.83428	0.83497	3270	0	1
2025.02.11	10:00:00	0.83497	0.83500	0.83363	0.83441	3060	0	1
2025.02.11	11:00:00	0.83441	0.83527	0.83422	0.83457	2849	0	1
2025.02.11	12:00:00	0.83458	0.83478	0.83435	0.83469	2221	0	1
2025.02.11	13:00:00	0.83469	0.83520	0.83368	0.83371	2963	0	1
2025.02.11	14:00:00	0.83371	0.83397	0.83250	0.83257	3162	0	1
2025.02.11	15:00:00	0.83258	0.83306	0.83243	0.83281	3030	0	1
2025.02.11	16:00:00	0.83281	0.83358	0.83261	0.83351	3374	0	1
2025.02.11	17:00:00	0.83349	0.83361	0.83287	0.83288	2950	0	1
2025.02.11	18:00:00	0.83287	0.83297	0.83263	0.83273	2040	0	1
2025.02.11	19:00:00	0.83274	0.83292	0.83257	0.83268	1995	0	1
2025.02.11	20:00:00	0.83268	0.83357	0.83255	0.83275	2337	0	1
2025.02.11	21:00:00	0.83274	0.83311	0.83267	0.83267	1435	0	1
2025.02.11	22:00:00	0.83271	0.83276	0.83233	0.83251	1200	0	1
2025.02.11	23:00:00	0.83262	0.83318	0.83251	0.83262	612	0	5
2025.02.12	00:00:00	0.83255	0.83268	0.83229	0.83230	989	0	1
2025.02.12	01:00:00	0.83235	0.83258	0.83210	0.83224	1720	0	1
2025.02.12	02:00:00	0.83225	0.83249	0.83210	0.83215	1483	0	1
2025.02.12	03:00:00	0.83214	0.83233	0.83212	0.83228	787	0	1
2025.02.12	04:00:00	0.83228	0.83249	0.83218	0.83225	908	0	1
2025.02.12	05:00:00	0.83225	0.83249	0.83219	0.83238	1596	0	1
2025.02.12	06:00:00	0.83238	0.83243	0.83218	0.83234	1465	0	1
2025.02.12	07:00:00	0.83233	0.83253	0.83224	0.83252	1678	0	1
2025.02.12	08:00:00	0.83252	0.83301	0.83239	0.83288	2371	0	1
2025.02.12	09:00:00	0.83289	0.83380	0.83260	0.83353	2845	0	1
2025.02.12	10:00:00	0.83353	0.83374	0.83320	0.83345	2535	0	1
2025.02.12	11:00:00	0.83347	0.83406	0.83328	0.83392	3834	0	1
2025.02.12	12:00:00	0.83391	0.83396	0.83282	0.83291	5112	0	1
2025.02.12	13:00:00	0.83292	0.83321	0.83279	0.83303	4496	0	1
2025.02.12	14:00:00	0.83304	0.83429	0.83285	0.83404	6591	0	1
2025.02.12	15:00:00	0.83404	0.83479	0.83400	0.83450	5546	0	1
2025.02.12	16:00:00	0.83451	0.83456	0.83368	0.83435	5860	0	1
2025.02.12	17:00:00	0.83434	0.83530	0.83404	0.83506	4827	0	1
2025.02.12	18:00:00	0.83510	0.83560	0.83501	0.83559	5013	0	1
2025.02.12	19:00:00	0.83559	0.83560	0.83479	0.83486	4042	0	1
2025.02.12	20:00:00	0.83486	0.83495	0.83462	0.83488	2719	0	1
2025.02.12	21:00:00	0.83487	0.83506	0.83481	0.83502	1729	0	1
2025.02.12	22:00:00	0.83502	0.83503	0.83432	0.83445	1563	0	1
2025.02.12	23:00:00	0.83418	0.83528	0.83418	0.83441	986	0	10
2025.02.13	00:00:00	0.83466	0.83476	0.83448	0.83469	1297	0	1
2025.02.13	01:00:00	0.83469	0.83499	0.83459	0.83485	2158	0	1
2025.02.13	02:00:00	0.83485	0.83506	0.83476	0.83489	3807	0	1
2025.02.13	03:00:00	0.83488	0.83510	0.83484	0.83489	2008	0	1
2025.02.13	04:00:00	0.83488	0.83512	0.83479	0.83508	2137	0	1
2025.02.13	05:00:00	0.83507	0.83562	0.83492	0.83558	2515	0	1
2025.02.13	06:00:00	0.83558	0.83559	0.83512	0.83539	2519	0	1
2025.02.13	07:00:00	0.83538	0.83539	0.83505	0.83539	3478	0	1
2025.02.13	08:00:00	0.83539	0.83539	0.83311	0.83344	4958	0	1
2025.02.13	09:00:00	0.83344	0.83480	0.83339	0.83470	4900	0	1
2025.02.13	10:00:00	0.83469	0.83479	0.83402	0.83444	3909	0	1
2025.02.13	11:00:00	0.83444	0.83490	0.83352	0.83371	3589	0	1
2025.02.13	12:00:00	0.83370	0.83447	0.83334	0.83388	4060	0	1
2025.02.13	13:00:00	0.83389	0.83407	0.83332	0.83340	4079	0	1
2025.02.13	14:00:00	0.83339	0.83433	0.83309	0.83334	5164	0	1
2025.02.13	15:00:00	0.83334	0.83351	0.83286	0.83314	4297	0	1
2025.02.13	16:00:00	0.83314	0.83410	0.83302	0.83314	5956	0	1
2025.02.13	17:00:00	0.83313	0.83332	0.83233	0.83247	3970	0	1
2025.02.13	18:00:00	0.83246	0.83280	0.83212	0.83257	3017	0	1
2025.02.13	19:00:00	0.83256	0.83285	0.83136	0.83218	5139	0	1
2025.02.13	20:00:00	0.83219	0.83279	0.83216	0.83249	4182	0	1
2025.02.13	21:00:00	0.83249	0.83323	0.83247	0.83290	2949	0	1
2025.02.13	22:00:00	0.83290	0.83299	0.83261	0.83282	1477	0	1
2025.02.13	23:00:00	0.83290	0.83321	0.83284	0.83303	453	0	1
2025.02.14	00:00:00	0.83284	0.83306	0.83253	0.83262	1853	0	1
2025.02.14	01:00:00	0.83263	0.83309	0.83253	0.83281	2322	0	1
2025.02.14	02:00:00	0.83282	0.83285	0.83231	0.83251	4372	0	1
2025.02.14	03:00:00	0.83252	0.83260	0.83235	0.83256	2760	0	1
