delay,period,std_dev,total_return,sharpe_ratio,max_drawdown,trade_count,final_value
45,300,2,-1.1434368779430382,-0.2508266144693177,2.384753336772623,839,9885.656312205696
45,300,3,-0.4968410678349189,-0.13219316252679533,1.6365652414960272,383,9950.315893216508
45,300,4,-0.8658341963662886,-0.2832596383706129,1.613885652072976,170,9913.416580363371
45,300,5,0.5333312304033555,0.2707975157950403,0.7207619680557675,66,10053.333123040336
45,300,6,0.036962888122826776,0.02333659729963605,0.5464382217889222,30,10003.696288812283
45,360,1,-3.564916090014336,-0.6968122873646909,4.02054811416845,1475,9643.508390998566
45,360,2,-0.2353873823951469,-0.05140087975637465,1.9635001335341364,708,9976.461261760485
45,360,3,0.8603263643590875,0.2330628613280263,1.4265411105962151,342,10086.032636435908
45,360,4,-0.6268278724227971,-0.21117137465201047,1.5481631911918392,138,9937.31721275772
45,360,5,1.0443703798926007,0.5056947828150558,0.648409742237853,68,10104.43703798926
45,360,6,0.3199626020276236,0.19310319407840115,0.5464382217889228,32,10031.996260202763
45,420,1,-2.7217133533247173,-0.5314256849164921,3.2218741696637374,1274,9727.828664667528
45,420,2,-0.08570150243872865,-0.018433663110831354,1.6440193160066845,636,9991.429849756127
45,420,3,0.10722735165904496,0.027851915750882944,1.3250192002003012,296,10010.722735165904
45,420,4,-0.315195778959243,-0.10122717845864428,1.451849987940724,128,9968.480422104076
45,420,5,-0.33761291237720537,-0.13160053952112996,1.1061549624676785,66,9966.23870876228
45,420,6,0.43227202704592127,0.25646866041697636,0.5464382217889228,26,10043.227202704593
45,480,1,-2.452819797101713,-0.4746948112696665,3.2168628618744757,1122,9754.718020289829
45,480,2,-0.6283683315563615,-0.1349570477252018,1.9577724846088724,550,9937.163166844364
45,480,3,0.37311402736524,0.09516554643233438,1.4951550813275445,276,10037.311402736525
45,480,4,-0.7509589617644807,-0.22776366451302116,1.4496129464863408,126,9924.904103823552
45,480,5,-0.538364393680002,-0.20572612075174151,1.1025992557268316,62,9946.163560632
45,480,6,0.27918292856925486,0.17179217350998258,0.5464382217889228,22,10027.918292856926
45,540,1,-2.4311962291965195,-0.47052112369070465,3.0459943013677018,1019,9756.880377080348
45,540,2,0.10811588452919185,0.023163405903144477,1.3591489165392987,499,10010.81158845292
45,540,3,0.22026534795867025,0.05596496906395094,1.6312525254777874,248,10022.026534795867
45,540,4,-0.27931610570063325,-0.08388073266144758,1.3672533011358785,122,9972.068389429936
45,540,5,0.00015886155979583094,6.419287482883216e-05,1.0116728764170368,52,10000.01588615598
45,540,6,0.34777703572430596,0.1991859752369622,0.5464382217889228,24,10034.77770357243
45,600,1,-2.9127617870359224,-0.561611626531014,3.375591863297108,895,9708.723821296408
45,600,2,-0.28056127878242076,-0.059671585710737614,1.8016135740100772,445,9971.943872121758
45,600,3,0.6005157812966733,0.15041703384609503,1.410417102668544,236,10060.051578129667
45,600,4,-0.212065762432756,-0.06288370048898173,1.4693967397259853,116,9978.793423756724
45,600,5,-0.24378919626322215,-0.0983513637417378,1.0653026274088784,50,9975.621080373678
45,600,6,0.3813789061835937,0.2131640018173955,0.5701327226769469,24,10038.13789061836
45,660,1,-2.4030908113060634,-0.46231693592062634,3.0429119818882464,837,9759.690918869393
45,660,2,0.28913555780925027,0.06176274942390909,1.63258894166587,413,10028.913555780926
45,660,3,1.1533852378784015,0.2933496681519204,1.3441858305751493,222,10115.338523787841
45,660,4,-0.3270926172815547,-0.09585023878475678,1.3199091697013627,114,9967.290738271844
45,660,5,-0.5204760340053349,-0.20373954913935516,0.9789485500740878,50,9947.952396599467
45,660,6,0.12388587255083294,0.06473363263672184,0.5746113940041505,26,10012.388587255084
45,720,1,-2.0100944311228885,-0.38502862986890524,2.9069211019013816,767,9798.990556887711
45,720,2,-0.436393000781532,-0.09228932001608985,1.9695011906953304,383,9956.360699921846
45,720,3,0.41519961030689334,0.10257547899801818,1.3492365149941958,208,10041.51996103069
45,720,4,-1.1215493053120529,-0.3209758149995943,1.441483758431373,106,9887.845069468794
45,720,5,-0.73627148827623,-0.2727654270142336,1.3551045772469483,48,9926.372851172377
45,720,6,-0.2679883571302333,-0.11602158481752288,0.9004947080453919,28,9973.201164286977
45,780,1,-1.7128444315169689,-0.3278709325046903,3.1787787342906855,727,9828.715556848303
45,780,2,-0.4575184140474309,-0.09658741550396467,2.34737260072802,359,9954.248158595257
45,780,3,0.3689739561409944,0.09016574878446583,1.5148033455749639,200,10036.8973956141
45,780,4,-1.2475420194937081,-0.35236961201268785,1.9212767171736325,98,9875.24579805063
45,780,5,-0.7611116340352386,-0.2610533150309715,1.5680719779450465,46,9923.888836596476
45,780,6,-0.5554016890945368,-0.2273521672627141,1.3106252460935748,26,9944.459831090546
45,840,1,-2.3679241369180426,-0.4513825085176649,3.5700423958929237,681,9763.207586308195
45,840,2,-0.9162591715213941,-0.19140634752400582,2.685709096592694,329,9908.37408284786
45,840,3,0.1935134133351113,0.04612568721087945,1.8089864552766712,196,10019.351341333511
45,840,4,-2.165280876923681,-0.6003236972009842,2.7351764641439633,88,9783.471912307632
45,840,5,-1.7918578038442323,-0.5644097952089977,2.4016155627963913,48,9820.814219615577
45,840,6,-0.5354233962487687,-0.21867510944174798,1.2588074210573905,24,9946.457660375123
45,900,1,-2.5055148248500747,-0.47687702096595824,3.818419735678602,631,9749.448517514993
45,900,2,-0.9260872565382328,-0.19227054107227728,2.8324940708022623,309,9907.391274346177
45,900,3,0.15257677772491096,0.03635255347353224,2.046503698666433,178,10015.257677772492
45,900,4,-2.3907302554707743,-0.6482782916713037,2.9713711489658667,86,9760.926974452923
45,900,5,-0.48149261898439155,-0.1618477343189416,1.4683395207005703,46,9951.85073810156
45,900,6,-0.8380949321484144,-0.3470467224997468,1.2308285210186167,20,9916.190506785159
45,960,1,-2.0042617538636343,-0.38221468352420007,3.4120919323112924,591,9799.573824613637
45,960,2,-1.1114776211655575,-0.22970317229295933,3.2324094775113865,287,9888.852237883444
45,960,3,-0.09771154499210732,-0.02334054554556573,1.9698000098149209,164,9990.22884550079
45,960,4,-1.0095361836977124,-0.28200518429310883,1.9792793644817417,84,9899.046381630229
45,960,5,0.18907666993408512,0.0634465951760391,1.2658354516403147,44,10018.90766699341
45,960,6,-0.18704911187314988,-0.08295091716564788,1.2308285210186167,20,9981.295088812685
45,1020,1,-1.7441893732016434,-0.33272193084948926,3.167201948350626,541,9825.581062679836
45,1020,2,-1.4763864400626159,-0.30542598749502753,3.2063469198889076,261,9852.361355993738
45,1020,3,-0.3090185516041344,-0.07376072140665614,1.81088047332148,150,9969.098144839587
45,1020,4,-0.9944828251371884,-0.28334364248392857,2.00535969572346,78,9900.551717486282
45,1020,5,0.3869960440476383,0.13055190759410099,1.2764422175735342,42,10038.699604404765
45,1020,6,-0.3380942634511275,-0.15803290040942333,1.2308285210186167,16,9966.190573654887
45,1080,1,-1.3964516760897605,-0.2682824293599266,2.60018097166618,511,9860.354832391024
45,1080,2,-1.3182786419703718,-0.275149007551069,3.0986594531744753,247,9868.172135802963
45,1080,3,0.053402181629524925,0.012888031992954954,1.5999222928237398,142,10005.340218162952
45,1080,4,-0.38509067020898735,-0.11049152161227897,1.7591527098605286,76,9961.4909329791
45,1080,5,-0.22947867145428624,-0.08231540292415486,1.2575283908362367,34,9977.052132854571
45,1080,6,-0.0605241724541683,-0.027911843048892326,1.224138346299278,18,9993.947582754583
45,1140,1,-1.1985509580341391,-0.230816606480331,2.7791001957762274,477,9880.144904196586
45,1140,2,-1.476208828439396,-0.30803600559424466,2.8067334976881835,231,9852.37911715606
45,1140,3,0.15703235921378234,0.03710731160936506,1.7236733628942598,140,10015.703235921379
45,1140,4,-0.4990835883708855,-0.1445241093383713,1.8389296656494785,66,9950.091641162911
45,1140,5,0.20087862277156088,0.07244935932641983,1.212452146823118,36,10020.087862277156
45,1140,6,-0.44207245317927635,-0.1914253410514461,1.2012012012011997,16,9955.792754682072
45,1200,1,-0.990960678280628,-0.19105799410457755,2.85504622191646,455,9900.903932171937
45,1200,2,-1.013269780617776,-0.21176116021287425,2.4124204401779257,215,9898.673021938223
45,1200,3,-0.4398289883449813,-0.10536718033283587,1.7709639666915367,124,9956.017101165502
45,1200,4,-1.496883180020847,-0.4507454226338178,2.372612056690918,52,9850.311681997915
45,1200,5,-0.36037902661799626,-0.13206455683691126,1.2212195653862246,30,9963.9620973382
45,1200,6,-0.35576846378596594,-0.1544805882874052,1.129144809663594,16,9964.423153621403
45,1260,1,-0.5975243070597713,-0.11521045437334831,2.566394103766945,435,9940.247569294022
45,1260,2,-0.7722995904096752,-0.16100991194170652,2.1283682819627368,205,9922.770040959032
45,1260,3,-0.6996565933477528,-0.17176750466492685,1.7508935497787876,104,9930.034340665225
45,1260,4,-1.478372340509082,-0.44444824127021554,2.3301752276575454,50,9852.162765949091
45,1260,5,-0.06609588183477122,-0.02492037643450634,1.2041412938200586,28,9993.390411816523
45,1260,6,-0.29832483220681993,-0.1294287769433603,1.129144809663594,16,9970.167516779318
45,1320,1,-0.6077610746151318,-0.11751544636888801,2.436916911840962,399,9939.223892538486
45,1320,2,-0.8529660480142254,-0.1793817005751508,2.265293585706499,191,9914.703395198578
45,1320,3,-0.6461507424579072,-0.15928889371092692,1.8451107996238119,96,9935.38492575421
45,1320,4,-1.2652969165904304,-0.38875558254602893,2.1805918847315247,46,9873.470308340957
45,1320,5,-0.05414637664602484,-0.021046816557369813,1.2041203188718401,26,9994.585362335398
45,1320,6,-0.3240300892024983,-0.1419088816871591,1.129144809663594,14,9967.59699107975
45,1380,1,-0.9440590322677411,-0.18199331953929848,2.9683101519675272,375,9905.594096773226
45,1380,2,-1.6960545214412592,-0.3589063327168343,2.898142016222508,175,9830.394547855874
45,1380,3,-0.961630773886768,-0.23080260681308287,2.050600671373868,96,9903.836922611323
45,1380,4,-2.0360727317784377,-0.6029964029948501,2.7252407993438945,40,9796.392726822156
45,1380,5,0.20404751191502868,0.07674003224815042,1.2183517642373425,30,10020.404751191503
45,1380,6,-0.7172432618592794,-0.3227230798362687,1.129144809663594,12,9928.275673814072
45,1440,1,-0.5018663216144859,-0.09695235122700385,2.8264190102872715,357,9949.813367838551
45,1440,2,-2.1817738153801614,-0.46390289247109157,3.144528856230582,153,9781.822618461983
45,1440,3,-1.4073637846399145,-0.336833194256257,2.4598508884327788,88,9859.263621536009
45,1440,4,-1.7676861516709885,-0.5170110531520198,2.462404463883852,42,9823.231384832901
45,1440,5,0.2082004603306986,0.08102722458391227,1.129144809663594,26,10020.82004603307
45,1440,6,-0.5724993596474492,-0.2575427009775586,1.0941668469248056,12,9942.750064035255
60,60,1,-23.140292867020285,-4.43539951900333,23.159154511112785,5538,7685.970713297972
60,60,2,-12.19149633390174,-2.6828930489111262,12.219348026328172,3172,8780.850366609826
60,60,3,-4.963183370279767,-1.3871506239157823,5.077361846068881,1406,9503.681662972023
60,60,4,-2.906102835608526,-1.1356961434753583,2.984353152633472,446,9709.389716439147
60,60,5,-0.48296226570507805,-0.26643308945198796,1.018558923820796,160,9951.703773429492
60,60,6,-0.93046290639901,-0.606214178883601,1.1487405118894556,78,9906.9537093601
60,120,1,-11.981175027391377,-2.3226366184163356,12.031405736202657,3380,8801.882497260862
60,120,2,-4.22257746161222,-0.9261235645954734,4.327490508575855,1810,9577.742253838778
60,120,3,-2.9727055356290832,-0.8114649218221881,3.289394810312947,768,9702.729446437092
60,120,4,-1.0513428933600744,-0.3778244370435448,1.3484320601245048,262,9894.865710663993
60,120,5,-1.0278561543304976,-0.48597427471962434,1.2555299841365621,86,9897.21438456695
60,120,6,0.0960631646324428,0.06591671851768664,0.45844724871958487,42,10009.606316463245
60,180,1,-6.184375398202302,-1.1963703270615946,6.287026091396846,2549,9381.56246017977
60,180,2,-1.7365193056376071,-0.3822136398579639,2.324444518760954,1279,9826.348069436239
60,180,3,-0.5256011941389471,-0.1434531280538197,1.627615136600777,545,9947.439880586106
60,180,4,-0.42282406190188304,-0.14972195475418898,1.1213622580499814,209,9957.717593809812
60,180,5,-0.3085589807690692,-0.14857190396794134,0.588930399288939,76,9969.144101923093
60,180,6,0.20037635632506046,0.14803304274036452,0.4298732626553732,38,10020.037635632507
60,240,1,-4.056958875878447,-0.7894493303725792,4.156174045287108,2047,9594.304112412156
60,240,2,-0.47701916168745306,-0.10429253281236515,2.312743840574507,1003,9952.298083831254
60,240,3,-0.28029212663935876,-0.07372908265001688,1.5762762975878895,434,9971.970787336064
60,240,4,-0.18628958233379844,-0.06133565577873465,1.140005537529447,188,9981.37104176662
60,240,5,0.4321542604369677,0.20291219598071253,0.7035433381737112,70,10043.215426043696
60,240,6,0.31494468705051126,0.21792980788480365,0.5146525767450222,28,10031.494468705052
60,300,1,-2.7925735772096005,-0.5446194204694964,3.188109979817048,1755,9720.74264227904
60,300,2,1.0176038453116654,0.2229557397530662,1.6685015420962364,839,10101.760384531166
60,300,3,0.41118190247202424,0.10887348237634144,1.4557352453624617,383,10041.118190247202
60,300,4,-0.18720990500729062,-0.06134086143359331,1.5171421750427898,170,9981.27900949927
60,300,5,0.844447512103641,0.42816013833215755,0.6506008138513462,66,10084.444751210363
60,300,6,0.28142381726723453,0.17859891038050169,0.5462146960627947,30,10028.142381726724
60,360,1,-0.4098014557080032,-0.08029202044357399,1.9623081428659064,1475,9959.0198544292
60,360,2,1.0389577938293648,0.22538318117228606,1.63652551940997,708,10103.895779382936
60,360,3,1.7118302557173504,0.46403815817460425,1.3523581357929186,342,10171.183025571736
60,360,4,-0.09791106599075228,-0.0329980630057467,1.5283546497706453,138,9990.208893400924
60,360,5,1.2522224957814743,0.6064731825494362,0.5912486503561698,68,10125.222249578148
60,360,6,0.5062076844057017,0.307440872209177,0.546214696062802,32,10050.62076844057
60,420,1,0.25593422892240536,0.04997660865000488,1.518730473109888,1274,10025.59342289224
60,420,2,1.5669765277389835,0.3368617756243798,1.238904380334757,636,10156.697652773899
60,420,3,1.0139934382859872,0.2637857572732018,1.2092924624033674,296,10101.399343828598
60,420,4,0.2269625599340186,0.07305621097087957,1.3818601682475915,128,10022.696255993402
60,420,5,-0.13424909242030214,-0.05246304519382863,1.097730769096287,66,9986.57509075797
60,420,6,0.652717479756082,0.3900673541062541,0.546214696062802,26,10065.271747975608
60,480,1,-0.44171490247967293,-0.08483216152745848,2.1223477153012515,1122,9955.828509752033
60,480,2,0.6696405587529153,0.14342045446343307,1.4276576017226574,550,10066.96405587529
60,480,3,1.1701516505374654,0.29863098773339153,1.367205329931777,276,10117.015165053746
60,480,4,-0.2544766570201862,-0.07725203259020054,1.3795124868036257,126,9974.552334297981
60,480,5,-0.27398793602012583,-0.10492755502618832,1.0954058008392034,62,9972.601206397987
60,480,6,0.49082556117281406,0.3036486477238808,0.546214696062802,22,10049.08255611728
60,540,1,-0.1880987837945769,-0.03613577193079265,1.6135923502709897,1019,9981.190121620542
60,540,2,1.4751925330480198,0.31412794758308105,1.2735848102225913,499,10147.519253304801
60,540,3,1.0909601877265196,0.2760327383336611,1.4882327600334038,248,10109.096018772652
60,540,4,0.2844280450784886,0.08480953152961312,1.351734227683975,122,10028.44280450785
60,540,5,0.33622157233017536,0.13417028012104232,0.912435154465442,52,10033.622157233018
60,540,6,0.5474556819338394,0.3147529091767325,0.5564670059346506,24,10054.745568193384
60,600,1,-0.8156748550758652,-0.1561585261445996,2.0588232271190003,895,9918.432514492413
60,600,2,0.9417028330489075,0.19923880108428457,1.3884378728115985,445,10094.170283304891
60,600,3,1.5907210933789218,0.39745159114644374,1.2565679085515824,236,10159.072109337892
60,600,4,0.3590365798419537,0.10580475086654913,1.4587182700861334,116,10035.903657984196
60,600,5,0.011936273270252151,0.004752646618871533,0.9710444357517877,50,10001.193627327026
60,600,6,0.5533362110759166,0.31047376725429937,0.5997378158529945,24,10055.333621107591
60,660,1,-0.6102891698557489,-0.11609678718279012,2.262431183901411,837,9938.971083014425
60,660,2,1.2119951739595791,0.2564605944444818,1.4104063748127083,413,10121.199517395959
60,660,3,1.937082193125561,0.488017271406266,1.2219538608502476,222,10193.708219312555
60,660,4,0.03733304477395727,0.010792267683669246,1.2972479324695345,114,10003.733304477395
60,660,5,-0.4930375201080639,-0.19063445938165588,0.959923820939127,50,9950.696247989194
60,660,6,0.278695375985083,0.14621421744329408,0.5839725861911574,26,10027.869537598508
60,720,1,-0.43798744770403575,-0.08299687428772502,2.1296827299842014,767,9956.201255229596
60,720,2,0.5023746311179078,0.10532680175882597,1.7171644949878366,383,10050.237463111791
60,720,3,1.0626573944314543,0.26017932756507295,1.3902996260845952,208,10106.265739443146
60,720,4,-0.8773057508206894,-0.24956282882188072,1.5316577282363024,106,9912.269424917931
60,720,5,-0.665088004195824,-0.24361882957443232,1.2385992421288285,48,9933.491199580418
60,720,6,-0.06359308980714573,-0.027600212778997272,0.8825616517070808,28,9993.640691019285
60,780,1,0.0336596630022834,0.006392495033306682,2.247298388328316,727,10003.365966300229
60,780,2,0.4698530601447315,0.09832322959429496,1.9178530970122287,359,10046.985306014472
60,780,3,0.9017453211204174,0.21833281277094357,1.5431787353957944,200,10090.174532112042
60,780,4,-1.2443813746247145,-0.3468913382912885,2.0767257096710843,98,9875.561862537528
60,780,5,-0.5743324431884633,-0.19718617844819594,1.4960106656237226,46,9942.566755681153
60,780,6,-0.3596901889764248,-0.1475034737687574,1.257349226658498,26,9964.030981102358
60,840,1,-0.784267238541636,-0.14826644561112112,2.559794054440427,681,9921.573276145837
60,840,2,-0.10895414737948084,-0.02256280362918142,2.318084456495663,329,9989.104585262052
60,840,3,0.6740833214229358,0.15930374193627603,1.8702263026745811,196,10067.408332142293
60,840,4,-2.2227745391102838,-0.6085375838729051,2.9238337262758445,88,9777.722546088971
60,840,5,-1.6683780950413007,-0.5260490922550193,2.3250598894863748,48,9833.16219049587
60,840,6,-0.34852338088822155,-0.1426386979463735,1.2229193511482481,24,9965.147661911178
60,900,1,-0.6805665903949043,-0.1289828296409158,2.522961781786072,631,9931.94334096051
60,900,2,0.07469765702008413,0.015435793866354556,2.315788159793021,309,10007.469765702008
60,900,3,0.7502005744058016,0.17830066598049205,1.968434320669837,178,10075.02005744058
60,900,4,-2.0328897471516005,-0.5527662881868569,2.7522790731391327,86,9796.71102528484
60,900,5,-0.34252889435981704,-0.11526394942635329,1.4080399807690196,46,9965.747110564018
60,900,6,-0.6921516174690279,-0.28728830204809735,1.2351106239988439,20,9930.784838253097
60,960,1,-0.37825827102370146,-0.07181238864122588,2.4550716570834497,591,9962.17417289763
60,960,2,-0.3548622655338285,-0.07322547425834137,2.837712250060112,287,9964.513773446617
60,960,3,0.3356740482445275,0.08041125076465681,1.9696532793617594,164,10033.567404824453
60,960,4,-0.7506197374837043,-0.21027989741423525,1.8725786450274333,84,9924.93802625163
60,960,5,0.29476002626864783,0.09905464687220165,1.2695172765534197,44,10029.476002626865
60,960,6,-0.023412521978860568,-0.010410182849758951,1.2351106239988439,20,9997.658747802114
60,1020,1,-0.3706847663892954,-0.0703432541210573,2.6169037647984075,541,9962.93152336107
60,1020,2,-0.7505886428796127,-0.15496384029209456,2.857827695099965,261,9924.941135712039
60,1020,3,0.07568067723280336,0.01811685275466147,1.622938432523405,150,10007.56806772328
60,1020,4,-0.7500678157541518,-0.21410680061091228,1.909287225922523,78,9924.993218424584
60,1020,5,0.46669064228477275,0.15769115954046878,1.2812535878801876,42,10046.669064228478
60,1020,6,-0.2385719634604544,-0.11189529960730482,1.2351106239988439,16,9976.142803653955
60,1080,1,-0.2120418692258652,-0.04069076889889888,2.0545669080262,511,9978.795813077413
60,1080,2,-0.7195723273487054,-0.1504007761854274,2.7427557298532297,247,9928.04276726513
60,1080,3,0.48027733353446234,0.11615915516187217,1.600199895178513,142,10048.027733353447
60,1080,4,-0.2771174450904579,-0.07891434634042564,1.875059244108038,76,9972.288255490954
60,1080,5,-0.06223241444069938,-0.022363212884969057,1.258839349898527,34,9993.77675855593
60,1080,6,0.06570337701987672,0.030402364450191392,1.2229193511482481,18,10006.570337701987
60,1140,1,0.018040303509558875,0.003469651535658527,2.26449497750378,477,10001.804030350955
60,1140,2,-0.7942562742144443,-0.1659735268978008,2.363352074702805,231,9920.574372578556
60,1140,3,0.5857179736928897,0.1386515233234372,1.6863897308178646,140,10058.571797369288
60,1140,4,-0.37930569857135277,-0.10897469399980149,1.908042948613236,66,9962.069430142865
60,1140,5,0.3930359105738468,0.14169446351124523,1.2007098384816728,36,10039.303591057385
60,1140,6,-0.23679802904258418,-0.10284807942133616,1.2007098384816572,16,9976.320197095742
60,1200,1,0.36118801251114885,0.06953976448666463,2.3254293065718157,455,10036.118801251116
60,1200,2,-0.40120189338320733,-0.08394914039019448,2.185779347473891,215,9959.87981066168
60,1200,3,0.014781453676881995,0.0035474304042123566,1.7458649494265823,124,10001.478145367688
60,1200,4,-1.1545002839306262,-0.3479057908427752,2.172427449233111,52,9884.549971606937
60,1200,5,-0.15040009189668524,-0.05510344612438733,1.2007098384816728,30,9984.959990810332
60,1200,6,-0.1481342405857844,-0.06451533977126687,1.1108972585437369,16,9985.186575941421
60,1260,1,0.6326157263852439,0.1217012502582572,2.1059844677478226,435,10063.261572638525
60,1260,2,-0.12882691228681686,-0.026884366451194686,1.9901671962289578,205,9987.117308771318
60,1260,3,-0.2593322150091115,-0.06375654443677309,1.6254644605762436,104,9974.06677849909
60,1260,4,-1.182207446715966,-0.35553871663959863,2.1604649598952537,50,9881.779255328403
60,1260,5,0.16478106549289162,0.06213947511286312,1.2007098384816535,28,10016.47810654929
60,1260,6,-0.10864940847850058,-0.047284764620420895,1.1108972585437369,16,9989.13505915215
60,1320,1,0.5231918504314148,0.10096484121324845,1.9885115645831077,399,10052.319185043141
60,1320,2,-0.13681130055902546,-0.02879871367222731,2.042169846062828,191,9986.318869944098
60,1320,3,-0.25858417100919073,-0.0638361202569956,1.7442909552056824,96,9974.141582899081
60,1320,4,-0.9815763542080136,-0.30180316432783666,2.014343338534139,46,9901.842364579199
60,1320,5,0.11615345229998297,0.04515020036372556,1.200709838481674,26,10011.615345229999
60,1320,6,-0.15742356410255454,-0.0691317661735387,1.1108972585437369,14,9984.257643589744
60,1380,1,0.0481885640915225,0.009273205834926202,2.4822288774508414,375,10004.818856409152
60,1380,2,-1.0980474588787592,-0.23259110286227497,2.552051379814525,175,9890.195254112125
60,1380,3,-0.5969662801896813,-0.14348441335402237,2.03217490175143,96,9940.303371981032
60,1380,4,-1.7386181457515137,-0.5152081784443191,2.518038834588002,40,9826.138185424848
60,1380,5,0.48009899803802547,0.18064842520056532,1.2007098384816668,30,10048.009899803803
60,1380,6,-0.5994170935185505,-0.2701475929687986,1.1108972585437369,12,9940.058290648145
60,1440,1,0.3108627230695715,0.05994934727396298,2.4523811434087235,357,10031.086272306957
60,1440,2,-1.8634634246398663,-0.3964166123977965,2.9468492003010005,153,9813.653657536013
60,1440,3,-1.0720051363773964,-0.25698513884840973,2.417879340111745,88,9892.79948636226
60,1440,4,-1.7310828531036715,-0.5033583065981628,2.519045613643964,42,9826.891714689633
60,1440,5,0.4191641092667231,0.16318723358268403,1.1108972585437369,26,10041.916410926673
60,1440,6,-0.5053085208115204,-0.22778231055942277,1.093693693693699,12,9949.469147918848
75,60,1,-23.740043286838052,-4.500327510180542,23.758756777501784,5538,7625.995671316195
75,60,2,-12.721020690711416,-2.7790843396631137,12.747660074672185,3172,8727.897930928859
75,60,3,-5.288196195972472,-1.469933702101385,5.405318900042862,1406,9471.180380402753
75,60,4,-3.1549758770939684,-1.2231024200818867,3.261497021068561,446,9684.502412290603
75,60,5,-0.6246418063315495,-0.33907503114150994,1.1764733540910168,160,9937.535819366845
75,60,6,-1.0960247478443153,-0.7052307715470282,1.2592635785491029,78,9890.397525215569
75,120,1,-13.151461402423447,-2.5266424233933864,13.202063709431089,3380,8684.853859757655
75,120,2,-4.86341864314912,-1.0586780929518818,4.936138499113553,1810,9513.658135685087
75,120,3,-3.1079357231801774,-0.8448079425032824,3.448480200208999,768,9689.206427681982
75,120,4,-1.1794961005157756,-0.4229556964161212,1.42142967167801,262,9882.050389948423
75,120,5,-1.1722053087153461,-0.5514191470182095,1.3554675846010742,86,9882.779469128465
75,120,6,-0.1453210479680056,-0.0983260662184232,0.4585895981369981,42,9985.467895203199
75,180,1,-6.832434367983864,-1.3127130404303005,6.9321763521130855,2549,9316.756563201614
75,180,2,-2.1076864820883334,-0.4611022425173961,2.550991623894194,1279,9789.231351791166
75,180,3,-0.5650865293901908,-0.1533050984269192,1.578359020538008,545,9943.49134706098
75,180,4,-0.4922337071130989,-0.17351664470582862,1.1486750421842309,209,9950.77662928869
75,180,5,-0.5330635761106484,-0.25428795320456915,0.770886558355145,76,9946.693642388935
75,180,6,0.05291484485383524,0.03870243187448018,0.41093977461585596,38,10005.291484485384
75,240,1,-4.6454767059729285,-0.898886340649841,4.747510102931511,2047,9535.452329402708
75,240,2,-0.7953903378937088,-0.17309032867270938,2.5134004489706547,1003,9920.460966210629
75,240,3,-0.467922633473028,-0.12250900895293673,1.7264026987709635,434,9953.207736652697
75,240,4,-0.37886052804017023,-0.12413403778554792,1.1699266807878053,188,9962.113947195983
75,240,5,0.26136269044185756,0.12166086241812751,0.7252187797747885,70,10026.136269044186
75,240,6,0.21191420308825926,0.14582602942417697,0.530239411769796,28,10021.191420308825
75,300,1,-3.037401390747274,-0.5883676466980986,3.5052597026746386,1755,9696.259860925273
75,300,2,0.8244962896268415,0.1796694666816502,1.6842696705113915,839,10082.449628962684
75,300,3,0.3934846884957599,0.10379680945272313,1.4332657962407052,383,10039.348468849576
75,300,4,-0.21392898441424668,-0.06974859850868857,1.4956655531250174,170,9978.607101558575
75,300,5,0.6839085962279556,0.34526779291694265,0.6553977315259413,66,10068.390859622796
75,300,6,0.20149592809319827,0.1274802012563599,0.5463067139169768,30,10020.149592809319
75,360,1,-0.774863138605264,-0.15083619003285423,2.341937434514372,1475,9922.513686139473
75,360,2,0.691604808923918,0.14911373860432142,1.7867404858975235,708,10069.160480892391
75,360,3,1.5151170347508458,0.4094727922482195,1.39332015708704,342,10151.511703475084
75,360,4,-0.13460656240648072,-0.04520193073028877,1.473341265534863,138,9986.539343759352
75,360,5,1.0813200500408682,0.5219269122562837,0.5971240182194865,68,10108.132005004087
75,360,6,0.3611668518887168,0.21872384292869854,0.5463067139169777,32,10036.116685188872
75,420,1,0.10397933157997308,0.020167428176205367,1.8169534398813394,1274,10010.397933157998
75,420,2,1.0503567249391166,0.22482290683675657,1.435213035160288,636,10105.035672493912
75,420,3,1.0520048728205778,0.27306453171183503,1.1955743150252387,296,10105.200487282058
75,420,4,0.24616862259649874,0.07906575815599469,1.3498482763624493,128,10024.61686225965
75,420,5,-0.24990980876460345,-0.09748633664049537,1.106018532759826,66,9975.00901912354
75,420,6,0.529389703898131,0.3152345190941151,0.5463067139169777,26,10052.938970389812
75,480,1,-0.1873536910504292,-0.03590777644635728,2.2108813543180026,1122,9981.264630894957
75,480,2,0.3465346979979911,0.07399373365027685,1.6762914687278914,550,10034.6534697998
75,480,3,1.164870722018918,0.29669074478963503,1.3730322204807732,276,10116.487072201891
75,480,4,-0.18214549222100862,-0.05516136860752956,1.3445812273738489,126,9981.7854507779
75,480,5,-0.29917762760470756,-0.11424148948868776,1.060614673770122,62,9970.082237239529
75,480,6,0.40001614233975413,0.2468002900554351,0.5539623280414043,22,10040.001614233975
75,540,1,-0.16332651308123003,-0.031424089843519944,1.7882709618118116,1019,9983.667348691877
75,540,2,1.3216055339936972,0.28131465245984133,1.2759664285465002,499,10132.16055339937
75,540,3,1.0201523299357529,0.25863377374169694,1.441248603748827,248,10102.015232993575
75,540,4,0.24489582021631762,0.07321410212093717,1.3504089173386424,122,10024.489582021632
75,540,5,0.2053004255211821,0.08233063617375373,0.9541502850179783,52,10020.530042552118
